product_id,product_name,category,actual_price_1,discount_percentage_1,discounted_price_1,user_id,user_name,rating_1,rating_count,truncated_rating_count,actual_price_truncated,category_division,quartile_rc,actual_price_category,category_division_1
B00EDJJ7FS,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,5295,39,3229,"AFVKRRAFQOO6G7UIAK6H44N3AHUQ,AEDG2D2EUJBTRXOTXTERTO45O3YQ,AGQMHEOMID4JPWI362AEVAFIAM3A,AFRUVFPVIIIWUPPXM7EQEXD6I5BQ,AETNTQXA5XZFHEBM6KKNB3I4SH3A,AH4KRGUX424RRJAJL2N7BQKGC3XA,AG73LD2KHD5QVU277LLIT3VMT7ZA,AHSIPI7MVS5ICRZJW6FJEDI2TBKQ","Icu,Pavish,Krrish kumar,Vit Bernatik,Sanjay 6266,surykant gonarkar,Monu,VikramJit Singh Khaira",4.2,39724,39724,5295,Home&Kitchen,4,mean price,Home&Kitchen
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,1499,54,697,"AHASL3JOKSWSNG6FWBDKBPBMMSKQ,AFJ4DAIVDLVCW24FWODAT5O5OHNA,AGQ6FH5HUONZXKRXVRE7YX7ZUPLA,AG3ED5BPXEBU5ZAGYEEECUEK42NA,AGIVSHBG4BBKKXBGKVEXQB6VKDPA,AHWEGITKZOSJIXJOMPY75CWMU4EA,AH2MFWXOR2Q2JBMEVYN5DI2VIOJA,AHSA2XYYOJJGPCMHTPC4KOVI54EA","Sheila Araujo,Rajeev. R,atul deshmukh,Atul Dhanorkar,Bhanu,Vishal,Tilak Upadhyaya,Himanshu Bhattacharjee",3.8,144,144,1499,Home&Kitchen,1,low price,Home&Kitchen
B0756KCV5K,Prestige PIC 15.0+ 1900-Watt Induction Cooktop (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,5295,40,3180,"AHSGCVKHDAXRUG4R7V3RB6WYLZCQ,AHFTHBS5KCQWNQIYBUXWLMS6VJNA,AGQAZKHJRJ44EBAFG5NLJWB6VORA,AHZO434YNBOOY33A2IHP3RCV6FOQ,AGNUIVLVQZXACC7UBK6KUYONSKFQ,AFHTHDZC4BOFGJAGPN5EGVLT76NQ,AGR7ZWKS6IANTUZJ26FNMG74IUOA,AF2NMGMO6GOFFYU3TYVZYX6KU25Q","ASHFAK KHAN,Uday,Amazon Customer,Birendra Rai,Popi Das,amit kumar,Maneesh,ARITRA MAJUMDER",4.2,6919,6919,5295,Home&Kitchen,3,mean price,Home&Kitchen
B09NBZ36F7,Usha CookJoy (CJ1600WPC) 1600 Watt Induction cooktop (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,4000,48,2089,"AFBJUY4B45VSG7ROPSXR44Y3PCJA,AFM5RQWP5UN7CKYZGLBBS4Z3SOMQ,AF7FNHSMCRU3BQJ4J5XSMGYU5ZWQ,AEDR652FAPSVVJAKQXEP6BYIKVEQ,AEYD4WEMX25FXS64S3D5Q75JBGJQ,AH7YTQORZ6PETTAX2C374QNBR4NA,AHIWN5RZTRU6WU6RDZ2QBYVQ64YQ,AH6YLT3KTDNWPMSAS4I4EYVKO5BA","Smithil,Abhishek,Amit Sharma,Ram Shukla,Suresh Kumar Jena,Amazon Customer,Masood zafar,Bhim Singh",4.2,11199,11199,4000,Home&Kitchen,3,mean price,Home&Kitchen
B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3890,59,1601,"AGHRHCHAT6IPHIIAOXM2GKHOUCCA,AGAOWLGAUJ7WGZNAEUHHSWYYORAQ,AEVQJEWD6UXEKBEG7RAJA62DJZEA,AGNWSHTGWUQFVMEEWNPCPYUDI2WQ,AEYG24SMQANBEU3UKLVWZEYOPW3A,AH4HN4GYUN2DR2DRBIX2P2SSQM2A,AGNHDWQOX4UYZVQ4IZVKARWE2Y7A,AFQDUDTKYRT5XACIAVGGUJGMTIJA","Anshu,Beena kumari,vijil v v,Pramod,Bharat Pansare,Anand,Kindle Customer,Pooja Shukla",4.2,156,156,3890,Home&Kitchen,1,mean price,Home&Kitchen
B07YCBSCYB,AmazonBasics Induction Cooktop 1600 Watt (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3300,39,1999,"AE5DRZFQN56UNHWLA6RSKDLDXU3Q,AH7G7F5V6NZQTXGNBULKUK4X6UXQ,AEYISFG3PXSZTUJS67PADHKW55NQ,AFT2SBIE45E3P46X2VFYXXR7JTDA,AETRLDW2AUAQJPHLEUIYFEZBBU5Q,AGOXIKCKLMADHJXOXLKL2XKPA3BA,AHTDOMYCLQT2RTXY3HVZBMCDCI5A,AEUMGPKAO6GBV56NJMU4XM5S76EQ","Amazon Customer,Ishtiyaq Ahamd,Roy Tom,THANGAVELU,Gopinath Behera,Souravv Garnaik,NC Mistry,MOHAMMAD I.",4.2,780,780,3300,Home&Kitchen,1,low price,Home&Kitchen
B0832W3B7Q,Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3595,50,1799,"AGI226GQCKRT4Z3EB3IW3VTJRT6A,AET5HQF3I4LQLCIILH3ZVBKLSBGQ,AFWFT42A53TOEEBRRN6C5HLLBTSQ,AHBF7XZLKLGYAH7Y44ELCRD3NTSA,AGRZFB35TUXB4ZWLVYPPBUN5YNUQ,AH7TTTBSXRAFZR4KAGYIFV3J7ZIA,AED5BT2OISJYFBV7A2B33PXRM27A,AHIZGOKS3XBB5L524ZR3OZBCVWVQ","Arun siddharth jr,Rajeshwar r.,DR.RAMANJEET SINGH,Vikram Singh Rajput,Birendra Kr. Saha,Rahul,As,Ajay suyal",3.8,9791,9791,3595,Home&Kitchen,3,mean price,Home&Kitchen
B00NM6MO26,Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3945,32,2698,"AHT4OY427LBXPJRGFTQ7TYZXYHWQ,AEJ3JPQBTNEBFAPDYJ7LVBEQZABQ,AHAOS6S25NW4GNVO5CYKF2VWMX3A,AFFASS4UUKBTHTT4D4HXISPCWD3Q,AEBGOR6UDRO2OU5XDIA2MV3YYFOA,AGG5NKCVBBPSMNB72ER6WLOTBCMQ,AHBWW52EK5OOJYVWM2I4NYZS7CUQ,AEV6PF6JEUSL5VE35HHTUFU65FAQ","Ulhas,Rabi Dash,p r.,Nilanjan kumar,Hari,Amazon Customer,Tumge Bagra,yashwant sinha",4.0,15034,15034,3945,Home&Kitchen,3,mean price,Home&Kitchen
B0BNDGL26T,"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,2199,77,499,"AEJKHGA26MUVUZIYWZOW4B6I4X7Q,AF3B47EOSBULYG63EGZZZGO6HTNA,AGNSXRFJBDVGM7FS7YYPNCEO7XFQ,AHR53IW5LAAXGGFK3DRWRMXMM7KQ,AE5W6S5KCJV6L2WMBIOKYWQJN37Q,AH5J4DROVHI6XHMTCBAK7WWU3F4Q,AE5KAK3S3XZDPRUR2VCND2QNZTUQ,AEKG7ELYA43YNPZ2YT3ORIL2VSOA","Yashvant Gote,Nargis Sultana,S.I.KUMAR,Ravi,Lokesh Hegde,Abhinav Anand,Any babar,Sarada peram",2.8,109,109,2199,Home&Kitchen,1,low price,Home&Kitchen
B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric Fruit & Vegetable Juice Blender/Grinder for Home and Office Use (Multicolor)…,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,1299,62,499,"AHJX6GE7IGMLFM75SMKATV5ZRZ2A,AGTYFIQ3EIVLCEU4GJXBMWRBWDTQ,AHOP3ZSYI4ZWF4GAU6Y7U33ZLTFQ,AGAMVFFHI7EL23RQYBA4JTXR6GLA,AHCBSXZTXE7A6XUG2V4664YZHESQ,AGEXNA5HHXTVUSHJNWFCDPCJOOYA,AGOARXYHOENO6YEI7N64HK5CDQCQ,AGKFFX6PBTWUNBMN53YLUH45U6VQ","Bindu,Rajat Biswas,Mulleti o.,KAUSHAL kumar,Chithra Suresh,Rathlavath Vani,Khamarunneesa,Ahmadullah",3.9,65,65,1299,Home&Kitchen,1,low price,Home&Kitchen
B07D8VBYB4,"SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,7776,25,5865,"AFGVIUCA3RTCKMTDTO3XGNTHYFWQ,AE3AF67Y5YK6UG7I6HIVMWU4NWVA,AHPYT77JL5UZQ6QHBEZMYGK6WPRA,AFSXOLLBT7WLD5M6GMY4BKJP3RHQ,AHORF7KU5KCVPIXFW5LRQKGTKVFQ,AEKXXDCFC7X7LKTIFHISM4LZGYXA,AEEWUDXSGNJ3CNRK3PKT5NPCLNJQ,AHGOIGUEHWNGMJV3KAMYFP2CBJPQ","Rajeev Lochan Brahman,ALOK,GAURI SHANKER SHARMA,Mukesh,DEEPAK KUMAR PATEL,Ashish,JOHN,Deepak sarathy",4.4,2737,2737,7776,Home&Kitchen,2,high price,Home&Kitchen
B09J2SCVQT,NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars 2 Blades),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,5000,61,1969,"AFBHLRTSYYAZ2IGMVF2BNV6ZPG3A,AEVRNHFUTYUHFVYZIRFX34P3HMEQ,AGFGBKO4HNU7RBWUIQ4SEDHPVJ4Q,AHKQJGLHNS4XA3MXLSQTPUTJXGEQ,AEWL2PAPDGE7BFE4JQNQGAC2OU5Q,AEUF7JGXQJQHT6KCX2QUIH654SCA,AGUM74GIOX3I342NCGUFQLXBDFJQ,AFMQGNAKHSIPLISWAGVT76URCNBA","dharshnaselvan,Saiashwanth.M,Dr. Arshi Siddiqui,Priya,Ravi Raj,Prasun Ghosh,Greta Tigras,Vasanthi",4.1,4927,4927,5000,Home&Kitchen,2,mean price,Home&Kitchen
B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,999,35,649,"AH7CVQ6755UNVDKSBS2CKWMHOCZQ,AFMAYVBVIPFZYBTDGWSRCTASMZ2Q","Dinesh,Anshika",3.6,4,4,999,Home&Kitchen,1,low price,Home&Kitchen
B0BNQMF152,"ROYAL STEP Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (MULTII) (MULTI COLOUR 6 BLED JUICER MIXER)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,2199,77,499,"AFAVAR36WZOZ3TA3WC3KI2OKYJ2Q,AFG2M2SXTLVAQPPIADLDPE4FCLEA,AG4RNET5VB3G2D37WFEHZV764UYQ,AFNEINFKCBDEN7HOKXHHXVU4LDTA,AHGEURQ45YJNNNFH5RU3XS3HVOXQ,AH4IHZ6OEORKRRITBR3OU6LV2RSA,AF4K7PLAIOCYLKM6GPRXS43XTQRA,AEICD6CA4XTLZ2ZLKBJ2NQWSAGGQ","Naveen,SURIYA PRAKASH.D,Thanga harisha,Balam Singh Bhandari,Jyoti kharb,Khan Bawa,Mohamed ashik,Jayant Lokare",3.7,53,53,2199,Home&Kitchen,1,low price,Home&Kitchen
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,7506,22,5890,"AHKRBVYCV4TUHOZIMGK4H55YGMFQ,AEDCUCVJEJKQWJPNYA4E5HMQ37TA,AGLUCMLVY27OWWYXIGYS2ANHQCTA,AEVH7CTRMGVDXTUSLCLNTRQHHIPQ,AEYMUCM7BPOU5UZ3M4KXIDZUZHHA,AEMIUWQVFEJISDZFQXUQCKHDZMRQ,AFAYV3BQLC3AXIEDILXRGIRHZWGA,AHMQOU4PLYHFMMN2PFQ27U5F6ABA","Nadia,Narinder Kumar,Rakesh Prasad Sah,Manidhar Sambhanu,Pankaj Pal,A,Ravi verma,Vineet Kumar Agarwal",4.5,7241,7241,7506,Home&Kitchen,3,high price,Home&Kitchen
B086199CWG,Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,4799,30,3349,"AFGT22JJOXW56REVEYUUUEME2ABA,AGQ7ATXOIGSUWEFDGJLYRLPICJRA,AFIK7KPO3RADGPXCTCIJAVH42RLQ,AHTWRA4ZWELHIXKE22VC65Y5C34Q,AG6Y7W6NMR5NHG7WBAC6A4FL37PQ,AE2FPXNWO4ROL5WOAVLZWUE4OIAQ,AF6X5BYG5LOTGQA6NAX23M6MBIAA,AGB2NK7XN5VYFYWIZMGLT2GOSZAQ","Sonu kumar singh,Ashalt sethu,Deep Ghorela,Amazon Customer,V. Yuvaraj,Pavan,Pushkal Shukla,Ramsy",3.7,4200,4200,4799,Home&Kitchen,2,mean price,Home&Kitchen
B07FL3WRX5,"Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder, Blender, Chopper, Juicer | 400W Powerful motor | SS Blades | 4 Unbreakable Jars | 2 Years Warranty | Online Recipe Book By Chef Sanjeev Kapoor | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,6500,49,3299,"AFDSTWW5X5LM7QSJ7TE2GDJEZHSA,AFIEOCOML7Z7XPPQYE7CRZW7SA5A,AFMNDDULDD4X33C2CMR6Y62SK46Q,AHRAAREBBBGBBITC3W5WP3PIP4ZQ,AGMU7VJAAQCGVXR2I45DBZ4UOXGQ,AE3WABKZUWIAANLDG7L7UURMCDKA,AEDL3PA6SU7XPRZ3LKDR7XYKZC4A,AGTJB677H6GCY62RBG77CECPEAXQ","Priti jain,Burhanuddin Madraswala,Gazala Nawab,Rupali Jain,Badrun nisa,Sohan Gope,nishapandit,Sunil Tanwar",3.7,11217,11217,6500,Home&Kitchen,3,mean price,Home&Kitchen
B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,1499,20,1199,"AFGFQJHNRDFOHITQCVI57A5AVAGA,AEXBETK57IVYXMVFUBPFFWL2YRYA,AFPXQQXE5LK3MD6WSXVCOQKSHCFA,AEH5UMINQMJ3YS2JJYWFZENJDF2A,AEAMCPIZZKK5QNGMASLDV27QTLVQ,AF73O2E7HIQTOJCJYSMIBSRDQAYA,AFBQQK22DRF6U2KQXU6ZSALA4NZQ,AEIHZJXM2H6AC7RCDXCNEJW3E44A","Nasim shaikh,Senthil Kumar Natarajan,BOSS,Alexa,Sahil Suman,lalit,PANKAJ SHARMA,Hammad K.",3.8,2206,2206,1499,Home&Kitchen,2,low price,Home&Kitchen
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,8820,26,6525,"AHXQPNDQMOD2RJE2S6KG3CM6QRXA,AHEDAEYXIZIPVLI6HSDRKIGYILCA,AHNDQGC5II2W2NNJDKODYCGFN77A,AFEOPOMJ6P77R4KX2YKC4UXVHCMQ,AEGFHIVVOOMWQ2JRIPHMTSZ2VIYA,AEBIN6NSCXXL32OUISQKEN575X2A,AEAUDCMXHJHTKQNGANQYEVTM5ZYA,AFPWUFA4L6HJ5LJTBDR4J3MKJ4XA","Arjun A,shwetha murthy,rahul,Jubaida H.,Hemali Thacker,Amazon Customer,Alexis engg and mktg Pvt ltd,Amazon Customer",4.5,5137,5137,8820,Home&Kitchen,3,high price,Home&Kitchen
B00W56GLOQ,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,5000,46,2699,"AF6LIODHEVBNHSICH65AHW3Q5K6Q,AHHZ7QIHLGGULJCNSO6UZWGGA62Q,AHSCIEU3X72XOBAMBBZTYIEWEFSQ,AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,AGAW2EDB3HCVCKBR6DVI33KGYI3Q,AGZPN7K6DUABDZNR6UPOWFJ2ISYQ,AHTKACMLCVKP56U5L6GITRGPXIIQ,AF5IOS4YT454ICNOPYIIRH4HAHMA","Abhilash Sengupta,Shweta Sharma,Jennifer John,Saigal84,shabnam,Priyabrata Praharaj,kamalhallan,Gulab Sanjeev Kumar",4.0,26164,26164,5000,Home&Kitchen,4,mean price,Home&Kitchen
B06XMZV7RH,ATOM Selves-MH 200 GM Digital Pocket Scale,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,499,38,308,"AFMJG5IJKO7AFSAAXTAAHIKK4DDA,AHDEDC3POAU5BZGDWP33QORI3YEA,AFLPTFP6N5EL5WWVVB5ELDFJ6DPQ,AE2IURVHTZIHYVJSWHTXDKEF3QOA,AEY4DSGBLEDYOHJTHH4VKWLS777Q,AHLX7ZJKWBQ6IEC5R7O56JAVEHPA,AERUNKZJXZDXZ7WPIUH5SQHDDWUA,AFJSTDPDPNSJF5IOIZN4ALD2W2NA","kanwar Singh,Vipul,Bsanju,Chiranjeevi,S,Devang.Gadgil,Nilesh Kumar Dev,Rafik",3.9,4584,4584,499,Home&Kitchen,2,low price,Home&Kitchen
B07VQGVL68,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,499,41,293,"AG2KSOZBBZY3A37U4Q273OYH2IAQ,AE2KY7GO5HPPGPTMF2M5Q2GT7AXA,AE7B5IIEKRJEPJUD7MU45QZIRLYQ,AHKEH7HFR3AZJEZMS2FU4B3SFCCQ,AGXNLZFFY7QM6ZYXUJ7VLPXH6DXQ,AFFOKWDBWHTD73ESMLG5EHU6D64Q,AG3H5M4RSVVBD3XRPC4MVFPUGTRQ,AFYA3XLIG4JUAVDGJR6XDG4XZXOQ","Akil,Sravann,Arun,Priyanka Bhura,Aniket Kumar Ray,Ashok.,Arun,B.SRINIVAS",3.9,44994,39952,499,Home&Kitchen,4,low price,Home&Kitchen
B09H3BXWTK,"Venus Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking Scale, 2 Year Warranty & Battery Included (Weighing Scale Without Bowl) Capacity 10 Kg, 1 Gm",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,2799,79,599,"AFCTHM6AKLOSBDAUNR7MV55OB3MQ,AEVEJVMWQKVTVXWT3GWDQMTRE4PA,AEBVK2W3LLIF2OZWCC4ETO7AZBLQ,AGVJBZTCRZYK3FIQ6QYZXUNPQ6AA,AHJVD3DZYPZ6IGOD4X4FB2F63TTQ,AGQ22ZIP7IR5TZHO4JVX3BP6XPXA,AG25MJLUNH7VRLYA2TZIY2PCG5QA,AEEM5Q36DTXAMCJWEX2E7P6DAUUA","Krishnakumar,Yuvraj Patil,Avani Sahu,Aneesh Raizada,Kirti Juneja,Amazon Customer,Tirtha Roy,najeeb rizvi",3.9,578,578,2799,Home&Kitchen,1,low price,Home&Kitchen
B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,1999,62,759,"AGTISTATRBDCRY35BAIENJ3YZLXQ,AEV77VMKNNCQ5VIEWG3WOSCCVIBQ,AG23ZRBLDYWQAUQHZH5QYDKSFTPA,AFGW5PT3R6ZAVQR4Y5MWVAKBZAYA,AETYH4YVGJXWRIRQJQUZ7OR5JPNA,AFRYPUMXJ7GTS5G4YBN5B6A6UZIA,AH2AVOZLB7HONYWXE36LNSSH3W5Q,AG6XZKNID4KTQYM4ZI4EYKUIMPCQ","Pierre Francis,Amazon Customer,Ginger,Rajib,Hardik Tank,Sishir S.,Dhanish,PRODIP KUMAR GHOSH",4.3,532,532,1999,Home&Kitchen,1,low price,Home&Kitchen
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,2999,73,799,"AF67LQRZS6WAY2MDTZEV7V5VKLLQ,AHCI4YNJ5ZX4GMLKZMRA5CVQPRHQ,AH2PQ7GHEBOEWANWP7BA4U6OIJGA,AHKOD27G2AIJP3DK46K55BDZELGQ,AFPQDD3DIPXU6C3Z75XBYUVWTH3Q,AEIIOCCDVYEZSGZVFZSNYZKHM6HA,AG5IEBFXQTBJ4OY2YRIDGM5T53WA,AEG3FM4NNSWVGPQKTOWSUWD5WIRQ","Reena Rodrigues.,Placeholder,Adil,Srinath P.,Gulam,Harish Thakkar,velu,Sanjeev Rawal",4.5,63,63,2999,Home&Kitchen,1,low price,Home&Kitchen
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,599,51,295,"AGMYSLV6NNOAYES25JDTJPCZY47A,AG3Z5IUUFOD24P2S22VMAWPT7TSQ,AHJNMSXBXPENCCR5EVJ63LGMQG2A,AFGN7L5DTGD5IJJ5VQ4IY7G2J35A,AGH7NWRR5Q37GMEIR26FKOLJADBA,AH4B45HPRXTJ5B5FX3WZKJ7K4FSA,AFDPHEAIYTD7MJ4LF7OK6ODJZ5KA,AETMASW5U6WCMX7VZA6DVRGR3WTA","Vikas kabra,Joel Joseph,Amazon,Sàñkêth,Md Tanwir Hassan,saurabh gupta,shobhit gupta,NAVIN JAIN",4.0,1644,1644,599,Home&Kitchen,2,low price,Home&Kitchen
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,1899,42,1099,"AE5LEWHQDGISBMSHQ3QRHVAO5ROQ,AHFZEHT2WQTE2ZR4SJHYNJNNST3Q,AFEMOLRLTEKGCITTKW5GIJLWG5EA,AESB5HS3GAAD5WYPYR2KUIIQRKMA,AFISQSPSCQ5GMHX7TIWHTIQL25MA,AFFHXQP3EVBLE64PWCSJKA67WJBQ,AGTOHOQW6ZML3FQTOVOB3G5VOIJQ,AEHF6MHN4CV3UGP6HKGFX5YVOUIA","Aditi,Minnaz Rehman,Sourabh Karambelkar,Dhruv Taneja,AJAY JAYAKUMAR,Noorendra Singh,Amazon Customer,Siddhesh Garud",4.3,15276,15276,1899,Home&Kitchen,3,low price,Home&Kitchen
B08SJVD8QD,"CARDEX Digital Kitchen Weighing Machine Multipurpose Electronic Weight Scale With Back Lite LCD Display for Measuring Food, Cake, Vegetable, Fruit (KITCHEN SCALE)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,389,3,379,"AFSITWWNNRRRYZ6LBPGPBIZAQDXQ,AEKOYL2NITTWDV2725B6QLTUYGBQ,AH5FY7IIP3DJVNWTYOJ46P5M3WAQ,AGWXGUALH6VESAYTZGWBZBUDTWFA,AEH37ZM7QT7HC7PJUDD2OMJUQ3ZQ,AHQ6V572IRATWTVUSX4ZHTEOJ6LA,AFP7UACKVYT7LCUSAEQ43ALJK5BQ,AEG2WHR5FSYCEYGD3KEKGENVLP7Q","Hem Chand,MSA Baig,Swaroop,Amazon Customer,Nithya,Mak,Omkar Sonone,Sanket dhar",4.2,3739,3739,389,Home&Kitchen,2,low price,Home&Kitchen
B0B61DSF17,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display | White |10 kg | 2 Year Warranty |,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,1999,90,199,"AFMJDZKFVMHFW64W22IJYRZLNS7A,AFQ7WK2RARMAY3NCZVYXQ5OH2XGQ,AEGVHZAPQ2JZ5NRAROTG75MC6PUQ,AHXQBGXJGDE2LRTXCTNKJA4ELAEQ,AEY3S4MECAO4HYQZYG4CTY7EQAOA,AGL76XCJ2EWY36ABPD25DHZRMQMA,AFUC5YIDC3M4XEGLETZWLMIFJT6A,AFTW6YWBCDN5KJ4MWVXSFPHJRD5A","Anurag a.,Shivam Singh,Amazon Customer,m.ganesan,P Santhosh Kumar,Amazon Customer,sk,MAHTAB ANWAR",3.7,2031,2031,1999,Home&Kitchen,2,low price,Home&Kitchen
B0949FPSFY,"Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,1999,60,799,"AHELT4VFJYRAZDGAQPKJRJNHBTEA,AFX2BHTN5ZAZ2DXPJQBJEV7OP4HA,AGVL5OEMHGK4CGEHMHI4VGNF3LVA,AE4OFTARTQGROJSUYBZNK5N3EZHA,AEYEJ5KQ2Z6WE3OQBH6AB5DMFPSQ,AFU5GCXUVO5GKP4XFEITEMDSD7JQ,AFWKJFBWRYWJF6IGYZF7JYNXLOIQ,AH64ILF2YFTCGYWOGMFHTSD2OLJA","Prashant,Shailesh Rege,Robert,Amazon Customer,Tauheed Ahmed,Raj,ANISH,Kumar Raunak",4.1,2162,2162,1999,Home&Kitchen,2,low price,Home&Kitchen
